"sourceKind","sourceId","sourceName","relation","targetKind","targetId","targetName"
"tag","442","*Update After Import* GA4 Event - Youtube Videos","references_elevar_entity","trigger","441","Youtube Video"
"tag","210","Facebook - Purchase","references_elevar_entity","trigger","480","Event - purchase"
"trigger","568","BR - dl_add_to_cart - filtered","references_variable","variable","39","dlv - Add to Cart - Product ID"
"tag","379","BloomReach - Add To Cart","references_elevar_entity","trigger","568","BR - dl_add_to_cart - filtered"
"tag","78","Google Ads Conversion - Purchase","references_elevar_entity","variable","22","dlv - Thank You Page - Order Revenue"
"tag","80","Google Ads Remarketing - Purchase","references_elevar_entity","variable","22","dlv - Thank You Page - Order Revenue"
"tag","107","Pinterest - Transaction","references_elevar_entity","variable","22","dlv - Thank You Page - Order Revenue"
"tag","302","GA4 - Purchase","references_elevar_entity","variable","22","dlv - Thank You Page - Order Revenue"
"variable","520","js - TikTok Purchase Value (cleaned)","references_elevar_entity","variable","22","dlv - Thank You Page - Order Revenue"
"tag","412","BloomReach - Product Page (Event)","references_elevar_entity","variable","26","dlv - Product View - SKU"
"variable","371","BloomReach Product SKU","references_elevar_entity","variable","26","dlv - Product View - SKU"
"tag","78","Google Ads Conversion - Purchase","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","107","Pinterest - Transaction","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","127","Pinterest - Product Detail View","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","128","Pinterest - Add to Cart","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","148","TikTok - Collection View","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","154","TikTok - Purchase (Complete Payment)","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","155","TikTok - Product View","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","157","TikTok - Add to Cart","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","160","TikTok - Subscription Purchase","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","161","TikTok - Place An Order","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","164","TikTok - Add Payment Info","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","170","TikTok - Initiate Checkout","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","171","TikTok - Email Signup","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","174","TikTok - Account Sign Up","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","199","Facebook - Search","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","201","Facebook - Add Payment Info","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","203","Facebook - Add to Cart","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","204","Facebook - Initiate Checkout","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","205","Facebook - Product View","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","206","Facebook - View Category","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","274","GA4 - Add Payment Info","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","290","GA4 - Begin Checkout","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","292","GA4 - View Cart","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","295","GA4 - Remove From Cart","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","297","GA4 - Add Shipping Info","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","299","GA4 - Item View","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","302","GA4 - Purchase","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","305","GA4 - Add to Cart","references_elevar_entity","variable","28","dlv - Global - Currency Code"
"tag","412","BloomReach - Product Page (Event)","references_elevar_entity","variable","29","dlv - Product View - Product ID"
"variable","399","BloomReach Product ID","references_elevar_entity","variable","29","dlv - Product View - Product ID"
"tag","81","Google Ads Remarketing - Pageview","references_elevar_entity","variable","30","regex - Page Type"
"tag","155","TikTok - Product View","references_elevar_entity","variable","31","dlv - Product View - Details Array"
"tag","205","Facebook - Product View","references_elevar_entity","variable","31","dlv - Product View - Details Array"
"variable","33","js - Google Ads - Product View - Shopify ID","references_elevar_entity","variable","31","dlv - Product View - Details Array"
"variable","119","js - Product View - Pinterest line items","references_elevar_entity","variable","31","dlv - Product View - Details Array"
"variable","196","js - Facebook - Contents - Product View","references_elevar_entity","variable","31","dlv - Product View - Details Array"
"variable","281","js - GA4 - view item","references_elevar_entity","variable","31","dlv - Product View - Details Array"
"variable","33","js - Google Ads - Product View - Shopify ID","references_variable","variable","31","dlv - Product View - Details Array"
"tag","71","Google Ads Remarketing - View Item","references_elevar_entity","variable","33","js - Google Ads - Product View - Shopify ID"
"tag","157","TikTok - Add to Cart","references_elevar_entity","variable","37","dlv - Add to Cart - Add Array"
"tag","203","Facebook - Add to Cart","references_elevar_entity","variable","37","dlv - Add to Cart - Add Array"
"variable","38","js - Google Ads - Add to Cart - Shopify ID","references_elevar_entity","variable","37","dlv - Add to Cart - Add Array"
"variable","115","js - Add To Cart - Pinterest line items","references_elevar_entity","variable","37","dlv - Add to Cart - Add Array"
"variable","202","js - Facebook - Contents - Add to Cart","references_elevar_entity","variable","37","dlv - Add to Cart - Add Array"
"variable","303","js - GA4 - add to cart","references_elevar_entity","variable","37","dlv - Add to Cart - Add Array"
"variable","38","js - Google Ads - Add to Cart - Shopify ID","references_variable","variable","37","dlv - Add to Cart - Add Array"
"tag","44","Google Ads Remarketing - Add to Cart","references_elevar_entity","variable","38","js - Google Ads - Add to Cart - Shopify ID"
"tag","379","BloomReach - Add To Cart","references_elevar_entity","variable","39","dlv - Add to Cart - Product ID"
"trigger","568","BR - dl_add_to_cart - filtered","references_elevar_entity","variable","39","dlv - Add to Cart - Product ID"
"variable","378","BloomReach Cart Data","references_elevar_entity","variable","39","dlv - Add to Cart - Product ID"
"tag","44","Google Ads Remarketing - Add to Cart","references_elevar_entity","variable","40","dlv - Customer ID"
"tag","49","Google Ads Remarketing - Cart Page","references_elevar_entity","variable","40","dlv - Customer ID"
"tag","58","Google Ads Remarketing - Search Results","references_elevar_entity","variable","40","dlv - Customer ID"
"tag","68","Google Ads Remarketing - View Item List","references_elevar_entity","variable","40","dlv - Customer ID"
"tag","71","Google Ads Remarketing - View Item","references_elevar_entity","variable","40","dlv - Customer ID"
"tag","80","Google Ads Remarketing - Purchase","references_elevar_entity","variable","40","dlv - Customer ID"
"tag","81","Google Ads Remarketing - Pageview","references_elevar_entity","variable","40","dlv - Customer ID"
"tag","148","TikTok - Collection View","references_elevar_entity","variable","40","dlv - Customer ID"
"tag","155","TikTok - Product View","references_elevar_entity","variable","40","dlv - Customer ID"
"tag","157","TikTok - Add to Cart","references_elevar_entity","variable","40","dlv - Customer ID"
"tag","164","TikTok - Add Payment Info","references_elevar_entity","variable","40","dlv - Customer ID"
"tag","168","TikTok - Search","references_elevar_entity","variable","40","dlv - Customer ID"
"tag","170","TikTok - Initiate Checkout","references_elevar_entity","variable","40","dlv - Customer ID"
"tag","171","TikTok - Email Signup","references_elevar_entity","variable","40","dlv - Customer ID"
"tag","174","TikTok - Account Sign Up","references_elevar_entity","variable","40","dlv - Customer ID"
"tag","44","Google Ads Remarketing - Add to Cart","references_elevar_entity","variable","41","dlv - Global - Visitor Type"
"tag","58","Google Ads Remarketing - Search Results","references_elevar_entity","variable","41","dlv - Global - Visitor Type"
"tag","68","Google Ads Remarketing - View Item List","references_elevar_entity","variable","41","dlv - Global - Visitor Type"
"tag","71","Google Ads Remarketing - View Item","references_elevar_entity","variable","41","dlv - Global - Visitor Type"
"tag","80","Google Ads Remarketing - Purchase","references_elevar_entity","variable","41","dlv - Global - Visitor Type"
"variable","285","GA4 Event Settings","references_elevar_entity","variable","41","dlv - Global - Visitor Type"
"tag","44","Google Ads Remarketing - Add to Cart","references_elevar_entity","variable","42","dlv - Add to Cart - Variant ID"
"tag","44","Google Ads Remarketing - Add to Cart","references_elevar_entity","variable","43","dlv - Add to Cart - Price"
"tag","128","Pinterest - Add to Cart","references_elevar_entity","variable","43","dlv - Add to Cart - Price"
"tag","157","TikTok - Add to Cart","references_elevar_entity","variable","43","dlv - Add to Cart - Price"
"tag","203","Facebook - Add to Cart","references_elevar_entity","variable","43","dlv - Add to Cart - Price"
"variable","156","js - TikTok AddToCart Value","references_elevar_entity","variable","43","dlv - Add to Cart - Price"
"variable","300","js - Add To Cart Value","references_elevar_entity","variable","43","dlv - Add to Cart - Price"
"variable","47","js - Google Ads - Cart Page - Shopify ID","references_elevar_entity","variable","46","dlv - ecommerce.impressions"
"variable","57","js - Google Ads - Collection Page - Shopify ID","references_elevar_entity","variable","46","dlv - ecommerce.impressions"
"variable","102","js - Collection - Pinterest line items","references_elevar_entity","variable","46","dlv - ecommerce.impressions"
"variable","184","js - Facebook - Contents - Impressions","references_elevar_entity","variable","46","dlv - ecommerce.impressions"
"variable","197","js - Facebook - Content_IDs - Impressions","references_elevar_entity","variable","46","dlv - ecommerce.impressions"
"variable","289","js - GA4 - view item list","references_elevar_entity","variable","46","dlv - ecommerce.impressions"
"variable","291","js - GA4 - view cart","references_elevar_entity","variable","46","dlv - ecommerce.impressions"
"variable","47","js - Google Ads - Cart Page - Shopify ID","references_variable","variable","46","dlv - ecommerce.impressions"
"tag","49","Google Ads Remarketing - Cart Page","references_elevar_entity","variable","47","js - Google Ads - Cart Page - Shopify ID"
"tag","49","Google Ads Remarketing - Cart Page","references_elevar_entity","variable","48","dlv - Cart Total"
"tag","164","TikTok - Add Payment Info","references_elevar_entity","variable","48","dlv - Cart Total"
"tag","170","TikTok - Initiate Checkout","references_elevar_entity","variable","48","dlv - Cart Total"
"tag","201","Facebook - Add Payment Info","references_elevar_entity","variable","48","dlv - Cart Total"
"tag","204","Facebook - Initiate Checkout","references_elevar_entity","variable","48","dlv - Cart Total"
"tag","274","GA4 - Add Payment Info","references_elevar_entity","variable","48","dlv - Cart Total"
"tag","290","GA4 - Begin Checkout","references_elevar_entity","variable","48","dlv - Cart Total"
"tag","292","GA4 - View Cart","references_elevar_entity","variable","48","dlv - Cart Total"
"tag","297","GA4 - Add Shipping Info","references_elevar_entity","variable","48","dlv - Cart Total"
"tag","161","TikTok - Place An Order","references_elevar_entity","variable","50","dlv - Thank You Page - Customer Email"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","50","dlv - Thank You Page - Customer Email"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","50","dlv - Thank You Page - Customer Email"
"variable","505","js - TikTok Email (cleaned)","references_elevar_entity","variable","50","dlv - Thank You Page - Customer Email"
"tag","68","Google Ads Remarketing - View Item List","references_elevar_entity","variable","51","dlv - Collection View - Name"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","52","dlv - Thank You Page - Customer Country Code"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","52","dlv - Thank You Page - Customer Country Code"
"variable","77","Enhanced Conversion Data","references_elevar_entity","variable","52","dlv - Thank You Page - Customer Country Code"
"tag","80","Google Ads Remarketing - Purchase","references_elevar_entity","variable","53","dlv - Thank You Page - Customer Total Order Count"
"variable","66","js - New Customer - True or False","references_elevar_entity","variable","53","dlv - Thank You Page - Customer Total Order Count"
"variable","190","js - Customer Type","references_elevar_entity","variable","53","dlv - Thank You Page - Customer Total Order Count"
"variable","79","js - Google Ads - Purchase - Shopify ID","references_elevar_entity","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"variable","82","js - Google Ads - Purchase Product Data","references_elevar_entity","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"variable","93","js - Thank You Page - Total Product Quantity","references_elevar_entity","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"variable","106","js - Thank You Page - Pinterest line items","references_elevar_entity","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"variable","122","js - Thank You Page - Product ID Array","references_elevar_entity","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"variable","153","js - TikTok Purchase Contents","references_elevar_entity","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"variable","158","js - Has Subscription Purchase","references_elevar_entity","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"variable","187","js - Facebook - Contents - Thank You Page","references_elevar_entity","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"variable","188","js - Facebook - Content_IDs - Thank You Page","references_elevar_entity","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"variable","301","js - GA4 - purchase","references_elevar_entity","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"variable","421","js - Thank You Page - BloomReach line items","references_elevar_entity","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"variable","476","js - Facebook - Content_Name - Thank You Page","references_elevar_entity","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"variable","477","js - Facebook - Content_Category - Thank You Page","references_elevar_entity","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"tag","58","Google Ads Remarketing - Search Results","references_elevar_entity","variable","56","url - Search - Search Term"
"tag","103","Pinterest - Search","references_elevar_entity","variable","56","url - Search - Search Term"
"tag","168","TikTok - Search","references_elevar_entity","variable","56","url - Search - Search Term"
"tag","199","Facebook - Search","references_elevar_entity","variable","56","url - Search - Search Term"
"tag","269","GA4 - Search","references_elevar_entity","variable","56","url - Search - Search Term"
"tag","389","BloomReach - Search Results Page","references_elevar_entity","variable","56","url - Search - Search Term"
"tag","425","BloomReach - Search Event","references_elevar_entity","variable","56","url - Search - Search Term"
"variable","57","js - Google Ads - Collection Page - Shopify ID","references_variable","variable","46","dlv - ecommerce.impressions"
"tag","58","Google Ads Remarketing - Search Results","references_elevar_entity","variable","57","js - Google Ads - Collection Page - Shopify ID"
"tag","68","Google Ads Remarketing - View Item List","references_elevar_entity","variable","57","js - Google Ads - Collection Page - Shopify ID"
"tag","379","BloomReach - Add To Cart","references_elevar_entity","variable","60","dlv - Add to Cart - SKU"
"variable","378","BloomReach Cart Data","references_elevar_entity","variable","60","dlv - Add to Cart - SKU"
"tag","71","Google Ads Remarketing - View Item","references_elevar_entity","variable","61","dlv - Product View - Variant ID"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","63","dlv - Thank You Page - Customer Zip"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","63","dlv - Thank You Page - Customer Zip"
"variable","77","Enhanced Conversion Data","references_elevar_entity","variable","63","dlv - Thank You Page - Customer Zip"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","65","dlv - Thank You Page - Customer Last Name"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","65","dlv - Thank You Page - Customer Last Name"
"variable","77","Enhanced Conversion Data","references_elevar_entity","variable","65","dlv - Thank You Page - Customer Last Name"
"variable","66","js - New Customer - True or False","references_variable","variable","53","dlv - Thank You Page - Customer Total Order Count"
"tag","78","Google Ads Conversion - Purchase","references_elevar_entity","variable","66","js - New Customer - True or False"
"tag","78","Google Ads Conversion - Purchase","references_elevar_entity","variable","67","dlv - Thank You Page - Customer Lifetime Value"
"tag","80","Google Ads Remarketing - Purchase","references_elevar_entity","variable","67","dlv - Thank You Page - Customer Lifetime Value"
"tag","78","Google Ads Conversion - Purchase","references_elevar_entity","variable","69","dlv - Thank You Page - Order ID"
"tag","107","Pinterest - Transaction","references_elevar_entity","variable","69","dlv - Thank You Page - Order ID"
"tag","154","TikTok - Purchase (Complete Payment)","references_elevar_entity","variable","69","dlv - Thank You Page - Order ID"
"tag","160","TikTok - Subscription Purchase","references_elevar_entity","variable","69","dlv - Thank You Page - Order ID"
"tag","161","TikTok - Place An Order","references_elevar_entity","variable","69","dlv - Thank You Page - Order ID"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","69","dlv - Thank You Page - Order ID"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","69","dlv - Thank You Page - Order ID"
"tag","409","BloomReach - Purchase (Conversion Page)","references_elevar_entity","variable","69","dlv - Thank You Page - Order ID"
"variable","563","JS - TikTok Event ID","references_elevar_entity","variable","69","dlv - Thank You Page - Order ID"
"tag","71","Google Ads Remarketing - View Item","references_elevar_entity","variable","70","dlv - Product View - Price"
"tag","155","TikTok - Product View","references_elevar_entity","variable","70","dlv - Product View - Price"
"tag","205","Facebook - Product View","references_elevar_entity","variable","70","dlv - Product View - Price"
"tag","299","GA4 - Item View","references_elevar_entity","variable","70","dlv - Product View - Price"
"tag","161","TikTok - Place An Order","references_elevar_entity","variable","72","dlv - Thank You Page - Customer Phone Number"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","72","dlv - Thank You Page - Customer Phone Number"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","72","dlv - Thank You Page - Customer Phone Number"
"trigger","310","All Events - Phone Defined","references_elevar_entity","variable","72","dlv - Thank You Page - Customer Phone Number"
"variable","77","Enhanced Conversion Data","references_elevar_entity","variable","72","dlv - Thank You Page - Customer Phone Number"
"variable","503","js - TikTok Phone (E164)","references_elevar_entity","variable","72","dlv - Thank You Page - Customer Phone Number"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","73","dlv - Thank You Page - Customer City"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","73","dlv - Thank You Page - Customer City"
"variable","77","Enhanced Conversion Data","references_elevar_entity","variable","73","dlv - Thank You Page - Customer City"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","74","dlv - Thank You Page - Customer First Name"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","74","dlv - Thank You Page - Customer First Name"
"variable","77","Enhanced Conversion Data","references_elevar_entity","variable","74","dlv - Thank You Page - Customer First Name"
"variable","77","Enhanced Conversion Data","references_elevar_entity","variable","75","dlv - Thank You Page - Customer Address 1"
"variable","77","Enhanced Conversion Data","references_elevar_entity","variable","76","dlv - Thank You Page - Customer State"
"variable","77","Enhanced Conversion Data","references_variable","variable","52","dlv - Thank You Page - Customer Country Code"
"variable","77","Enhanced Conversion Data","references_variable","variable","63","dlv - Thank You Page - Customer Zip"
"variable","77","Enhanced Conversion Data","references_variable","variable","65","dlv - Thank You Page - Customer Last Name"
"variable","77","Enhanced Conversion Data","references_variable","variable","72","dlv - Thank You Page - Customer Phone Number"
"variable","77","Enhanced Conversion Data","references_variable","variable","73","dlv - Thank You Page - Customer City"
"variable","77","Enhanced Conversion Data","references_variable","variable","74","dlv - Thank You Page - Customer First Name"
"variable","77","Enhanced Conversion Data","references_variable","variable","75","dlv - Thank You Page - Customer Address 1"
"variable","77","Enhanced Conversion Data","references_variable","variable","76","dlv - Thank You Page - Customer State"
"variable","77","Enhanced Conversion Data","references_variable","variable","84","dlv - Customer Email"
"tag","78","Google Ads Conversion - Purchase","references_elevar_entity","variable","77","Enhanced Conversion Data"
"tag","312","Google Ads - Enhanced Conversions - Phone","references_elevar_entity","variable","77","Enhanced Conversion Data"
"tag","313","Google Ads - Enhanced Conversions - Email","references_elevar_entity","variable","77","Enhanced Conversion Data"
"variable","79","js - Google Ads - Purchase - Shopify ID","references_variable","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"tag","80","Google Ads Remarketing - Purchase","references_elevar_entity","variable","79","js - Google Ads - Purchase - Shopify ID"
"variable","82","js - Google Ads - Purchase Product Data","references_variable","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"tag","78","Google Ads Conversion - Purchase","references_elevar_entity","variable","82","js - Google Ads - Purchase Product Data"
"tag","88","Pinterest - Account Sign Up","references_elevar_entity","variable","83","dlv - event_id"
"tag","103","Pinterest - Search","references_elevar_entity","variable","83","dlv - event_id"
"tag","105","Pinterest - View Category","references_elevar_entity","variable","83","dlv - event_id"
"tag","111","Pinterest - Lead","references_elevar_entity","variable","83","dlv - event_id"
"tag","124","Pinterest - Pageview","references_elevar_entity","variable","83","dlv - event_id"
"tag","127","Pinterest - Product Detail View","references_elevar_entity","variable","83","dlv - event_id"
"tag","128","Pinterest - Add to Cart","references_elevar_entity","variable","83","dlv - event_id"
"tag","148","TikTok - Collection View","references_elevar_entity","variable","83","dlv - event_id"
"tag","155","TikTok - Product View","references_elevar_entity","variable","83","dlv - event_id"
"tag","157","TikTok - Add to Cart","references_elevar_entity","variable","83","dlv - event_id"
"tag","164","TikTok - Add Payment Info","references_elevar_entity","variable","83","dlv - event_id"
"tag","168","TikTok - Search","references_elevar_entity","variable","83","dlv - event_id"
"tag","170","TikTok - Initiate Checkout","references_elevar_entity","variable","83","dlv - event_id"
"tag","171","TikTok - Email Signup","references_elevar_entity","variable","83","dlv - event_id"
"tag","174","TikTok - Account Sign Up","references_elevar_entity","variable","83","dlv - event_id"
"tag","179","Facebook - Sitewide Pixel","references_elevar_entity","variable","83","dlv - event_id"
"tag","180","Facebook - SMS Signup","references_elevar_entity","variable","83","dlv - event_id"
"tag","182","Facebook - Store event_id","references_elevar_entity","variable","83","dlv - event_id"
"tag","198","Facebook - Account Sign Up","references_elevar_entity","variable","83","dlv - event_id"
"tag","199","Facebook - Search","references_elevar_entity","variable","83","dlv - event_id"
"tag","201","Facebook - Add Payment Info","references_elevar_entity","variable","83","dlv - event_id"
"tag","203","Facebook - Add to Cart","references_elevar_entity","variable","83","dlv - event_id"
"tag","204","Facebook - Initiate Checkout","references_elevar_entity","variable","83","dlv - event_id"
"tag","205","Facebook - Product View","references_elevar_entity","variable","83","dlv - event_id"
"tag","206","Facebook - View Category","references_elevar_entity","variable","83","dlv - event_id"
"tag","207","Facebook - Email Signup","references_elevar_entity","variable","83","dlv - event_id"
"variable","563","JS - TikTok Event ID","references_elevar_entity","variable","83","dlv - event_id"
"tag","88","Pinterest - Account Sign Up","references_elevar_entity","variable","84","dlv - Customer Email"
"tag","103","Pinterest - Search","references_elevar_entity","variable","84","dlv - Customer Email"
"tag","105","Pinterest - View Category","references_elevar_entity","variable","84","dlv - Customer Email"
"tag","107","Pinterest - Transaction","references_elevar_entity","variable","84","dlv - Customer Email"
"tag","111","Pinterest - Lead","references_elevar_entity","variable","84","dlv - Customer Email"
"tag","124","Pinterest - Pageview","references_elevar_entity","variable","84","dlv - Customer Email"
"tag","127","Pinterest - Product Detail View","references_elevar_entity","variable","84","dlv - Customer Email"
"tag","128","Pinterest - Add to Cart","references_elevar_entity","variable","84","dlv - Customer Email"
"tag","131","Pinterest - Base Tag","references_elevar_entity","variable","84","dlv - Customer Email"
"tag","168","TikTok - Search","references_elevar_entity","variable","84","dlv - Customer Email"
"trigger","311","All Events - Email Defined","references_elevar_entity","variable","84","dlv - Customer Email"
"variable","77","Enhanced Conversion Data","references_elevar_entity","variable","84","dlv - Customer Email"
"variable","505","js - TikTok Email (cleaned)","references_elevar_entity","variable","84","dlv - Customer Email"
"tag","88","Pinterest - Account Sign Up","references_elevar_entity","variable","86","Pinterest ID"
"tag","103","Pinterest - Search","references_elevar_entity","variable","86","Pinterest ID"
"tag","105","Pinterest - View Category","references_elevar_entity","variable","86","Pinterest ID"
"tag","107","Pinterest - Transaction","references_elevar_entity","variable","86","Pinterest ID"
"tag","111","Pinterest - Lead","references_elevar_entity","variable","86","Pinterest ID"
"tag","124","Pinterest - Pageview","references_elevar_entity","variable","86","Pinterest ID"
"tag","127","Pinterest - Product Detail View","references_elevar_entity","variable","86","Pinterest ID"
"tag","128","Pinterest - Add to Cart","references_elevar_entity","variable","86","Pinterest ID"
"tag","131","Pinterest - Base Tag","references_elevar_entity","variable","86","Pinterest ID"
"trigger","90","Event - subscribe - email","references_elevar_entity","variable","89","dlv - Subscribe - Lead Type"
"trigger","113","Event - subscribe - phone","references_elevar_entity","variable","89","dlv - Subscribe - Lead Type"
"variable","94","js - Checkout Page - SKUs","references_elevar_entity","variable","91","dlv - ecommerce.checkout.products"
"variable","163","js - TikTok Checkout Contents","references_elevar_entity","variable","91","dlv - ecommerce.checkout.products"
"variable","195","js - Facebook - Contents - Checkout Page","references_elevar_entity","variable","91","dlv - ecommerce.checkout.products"
"variable","200","js - Facebook - Content_IDs - Checkout Page","references_elevar_entity","variable","91","dlv - ecommerce.checkout.products"
"variable","273","js - GA4 - begin checkout","references_elevar_entity","variable","91","dlv - ecommerce.checkout.products"
"variable","478","js - Facebook - Content_Category - Checkout Page","references_elevar_entity","variable","91","dlv - ecommerce.checkout.products"
"variable","479","js - Facebook - Content_Name - Checkout Page","references_elevar_entity","variable","91","dlv - ecommerce.checkout.products"
"tag","302","GA4 - Purchase","references_elevar_entity","variable","92","dlv - Thank You Page - Coupon Code Name"
"variable","93","js - Thank You Page - Total Product Quantity","references_variable","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"tag","107","Pinterest - Transaction","references_elevar_entity","variable","93","js - Thank You Page - Total Product Quantity"
"variable","94","js - Checkout Page - SKUs","references_variable","variable","91","dlv - ecommerce.checkout.products"
"variable","102","js - Collection - Pinterest line items","references_variable","variable","46","dlv - ecommerce.impressions"
"tag","103","Pinterest - Search","references_elevar_entity","variable","102","js - Collection - Pinterest line items"
"tag","105","Pinterest - View Category","references_elevar_entity","variable","102","js - Collection - Pinterest line items"
"tag","105","Pinterest - View Category","references_elevar_entity","variable","104","DOM - Page Title"
"tag","148","TikTok - Collection View","references_elevar_entity","variable","104","DOM - Page Title"
"tag","389","BloomReach - Search Results Page","references_elevar_entity","variable","104","DOM - Page Title"
"tag","409","BloomReach - Purchase (Conversion Page)","references_elevar_entity","variable","104","DOM - Page Title"
"tag","412","BloomReach - Product Page (Event)","references_elevar_entity","variable","104","DOM - Page Title"
"tag","417","BloomReach - Category Page","references_elevar_entity","variable","104","DOM - Page Title"
"tag","418","BloomReach - Content Page (Blog, Article, Pages)","references_elevar_entity","variable","104","DOM - Page Title"
"tag","424","BloomReach - Home Page","references_elevar_entity","variable","104","DOM - Page Title"
"variable","106","js - Thank You Page - Pinterest line items","references_variable","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"tag","107","Pinterest - Transaction","references_elevar_entity","variable","106","js - Thank You Page - Pinterest line items"
"tag","302","GA4 - Purchase","references_elevar_entity","variable","109","dlv - Thank You Page - Shipping"
"tag","409","BloomReach - Purchase (Conversion Page)","references_elevar_entity","variable","112","dlv - Thank You Page - Order Subtotal"
"tag","302","GA4 - Purchase","references_elevar_entity","variable","114","dlv - Thank You Page - Tax"
"variable","115","js - Add To Cart - Pinterest line items","references_variable","variable","37","dlv - Add to Cart - Add Array"
"tag","128","Pinterest - Add to Cart","references_elevar_entity","variable","115","js - Add To Cart - Pinterest line items"
"tag","128","Pinterest - Add to Cart","references_elevar_entity","variable","116","dlv - Add to Cart - Quantity"
"tag","157","TikTok - Add to Cart","references_elevar_entity","variable","116","dlv - Add to Cart - Quantity"
"variable","156","js - TikTok AddToCart Value","references_elevar_entity","variable","116","dlv - Add to Cart - Quantity"
"variable","300","js - Add To Cart Value","references_elevar_entity","variable","116","dlv - Add to Cart - Quantity"
"tag","157","TikTok - Add to Cart","references_elevar_entity","variable","117","dlv - Add to Cart - Category"
"tag","203","Facebook - Add to Cart","references_elevar_entity","variable","117","dlv - Add to Cart - Category"
"tag","379","BloomReach - Add To Cart","references_elevar_entity","variable","117","dlv - Add to Cart - Category"
"variable","378","BloomReach Cart Data","references_elevar_entity","variable","117","dlv - Add to Cart - Category"
"variable","553","BloomReach Cart Data_import_1","references_elevar_entity","variable","117","dlv - Add to Cart - Category"
"tag","78","Google Ads Conversion - Purchase","references_elevar_entity","variable","118","dlv - Thank You Page - Discount Amount"
"variable","119","js - Product View - Pinterest line items","references_variable","variable","31","dlv - Product View - Details Array"
"tag","127","Pinterest - Product Detail View","references_elevar_entity","variable","119","js - Product View - Pinterest line items"
